"Id","FirstName","LastName","Title","ShortDescription","Presentation","ServiceIds"
"8719a9f8-558c-4eca-811e-d64885184581","Lotta","Heiskanen","Psykologi, psykoterapeutti","Asiantunteva psykologi ja psykoterapeutti","Olen koulutukseltani psykoterapian erikoispsykologi ja kouluttajapsykoterapeutti. Vastaanottoni on painottunut työikäisten mielenterveyden tukemiseen. Minulla on kokemusta parien ja perheiden psykologina toimimisesta. Turvallinen, luottamuksellinen, tilaa antava ja hyväksyvä, mutta ammatillinen ja rajat säilyttävä suhde asiakkaaseen on minulle terapian tekemisessä tärkeintä. Työskentelyäni ohjaavat tutkitut menetelmät – mutta yhtä tärkeänä pidän ainutkertaisuuden kohtaamista, pysähtymistä olemaan läsnä ihmisenä ihmiselle. Viitekehykseni on integratiivinen. Yhdistän työssäni erilaisia psykoterapeuttisia menetelmiä. Pyrimme löytämään yksilöllisesti sopivat keinot yhdessä sovittuun tavoitteeseen pääsemiseksi. Minulle on tärkeää, että hoito edistyy tavalla, josta on apua. Arvioin säännöllisesti hoidon vaikuttavuutta. Koulutan ja työnohjaan mielelläni osaamisalueiltani. Valitettavasti tällä hetkellä minulla ei ole tilaa uusille Kelan kuntoutuspsykoterapioille.","Psykologi, Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työterveyden lyhytpsykoterapia, 88f839d1-9603-4011-921e-be3cde638034"
"7ffc05c4-f433-4612-be4b-42ca17bd04dd","Hanna","Perko","Työterveyspsykologi","Ammattitaitoinen psykologi, työterveyspsykologi ja psykoterapeutti","Olen työterveyspsykologi ja psykoterapeutti (perhe- ja pariterapia). Olen kiinnostunut tukemaan yksilön työssä jaksamista ja työhyvinvoinnin lisäämistä sekä voimavarojen löytymistä niin työ- kuin yksityiselämässä. Voit tulla vastaanotolle keskustelemaan esimerkiksi uupumuksesta, stressistä, ahdistuksesta, haastavista ihmissuhteista tai erilaisista elämän kriiseistä tai muutoksista. Olen aktiivisesti keskusteleva ja valmis pohdiskelemaan tilannettasi eri näkökulmista. Teen myös työterveyden lyhytpsykoterapioita. Tervetuloa vastaanotolleni!","Terveys- ja hyvinvointiluennot, Ristiriitatilanteet, Psykoterapia, psykoterapeutti, Psykososiaaliset kriisitilanteet työpaikalla, Muutostuki, Työuupumuksen tutkimus ja hoito, Työterveyspsykologi, Työterveyden lyhytpsykoterapia, Esimiestyön sparraus, Työhyvinvointi, Varhainen tuki ja haastavat tilanteet"
"7ccebbc9-a457-4d75-b995-2b4da7dea523","Krista","Vepsä","Psykoterapeutti","Empaattinen ja käytännönläheinen psykoterapeutti","Olen kognitiivisen käyttäytymisterapian psykoterapeutti (Valvira, Kela). Työskentelen mielelläni nuorten ja aikuisten kanssa. Teen lyhytpsykoterapiaa (1–20 kertaa), hoitosuhdetyönohjauksia, sekä toimin defusing-ohjaajana. Lisäksi teen mielen sparreja. Erityismielenkiinnon kohteinani ovat työskentely ahdistuneisuushäiriöiden (erityisesti pakko-oireinen häiriö), tunnesäätelyongelmien, kuormittavien elämäntilanteiden ja vuorovaikutusongelmien parissa. Hoitosuhteessa tutkimme yhdessä asiakkaan kanssa haitallisiksi kehittyneitä ajatusmalleja ja uskomuksia, sekä niihin liittyviä vaikeaksi koettuja tunteita. Työskentelytapani on asiakasta kunnioittava, käytännönläheinen ja empaattinen.

Tällä hetkellä kaikki palveluni ovat saatavilla vain etäyhteyden välityksellä.","Ristiriitatilanteet, Nuorten psykoterapia, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Interpersonaalinen psykoterapia (IPT), Kriisituki, Unettomuuden hoito (yksilötuki)"
"e717ea06-c4a0-473f-93a7-3722c22022f8","Sonja","Eräranta","Psykologi, psykoterapeutti","Asiantunteva psykoterapian ja psykologian ammattilainen","Olen psykoterapeutti, pari- ja perheterapeutti, psykologi ja työnohjaaja. Erityisosaamistani ovat työterveyden lyhytpsykoterapia, mielen hyvinvointi, perhesuhteiden huolenaiheet ja elämän muutostilanteet. Työskentelen työikäisten, lasten ja perheiden sekä parisuhteiden hyvinvoinnin tukena. Vastaanotolleni voit tulla niin omille käynneille kuin yhdessä läheistesi kanssa. Lämpimästi tervetuloa!

Psykoterapeuttina ja psykologina olen asiakasta arvostava, voimavarakeskeinen, avoin ja läsnä oleva.
Työskentelyäni ohjaa dialoginen ja tunnekeskeinen viitekehys, ja menetelmät pohjautuvat tutkittuun tietoon. Työskentelen joustavasti ja asiakaslähtöisesti. Terapeuttisen keskustelun lisäksi hyödynnän kehollisuutta ja kokemuksellisuutta. 

Valitettavasti en voi aloittaa pitkiä Kelan tukemia kuntoutuspsykoterapioita. Oikeuteen tarkoitettujen lausuntojen osalta käännythän toisen asiantuntijan puoleen. Työnohjaajana työskentelen yksilöiden ja ryhmien kanssa työhyvinvoinnin teemoissa.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, Psykologi, Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Työnohjauspalvelut, Lastenpsykologin vastaanotto, Eroauttaminen, Perheen tuki, Nuoren psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Lapsen psykologinen tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Kriisituki, Väsymys ja sen hoito, Perheterapia, Lasten univaikeuksien hoito"
"126b135e-2185-474e-befe-8645130404e7","Ilkka","Tuomi","Työterveyspsykologi","Työterveyspsykologi","Olen taustakoulutukseltani psykologi ja psykoterapeutti. Työterveyspsykologina työskentelen laajasti yksilöasiakkaiden, työyhteisöjen, esihenkilöiden, johdon ja organisaatioiden tukena. Yksilökäynneillä autan asiakkaitani jäsentämään työ- ja kokonaiselämäntilannettaan, niihin liittyviä haasteita ja tunnistamaan voimavaratekijöitä. Etsimme yhdessä sopivia keinoja ongelmien helpottamiseksi ja tasapainoisen tilanteen löytämiseksi. 

Minulla on lisäksi kokemusta kognitiivisten kartoitusten tekemisestä. Organisaatiotasolla teen työtä muun muassa työhyvinvoinnin, työyhteisöjen toimivuuden, kognitiivisen ergonomian, esihenkilötyön ja johtamisen tukemiseksi sekä olen apuna muutos-, ristiriita ja kriisitilanteissa. Työskentelyotteeni on aktiivinen ja asiakaslähtöinen.  Teen myös työterveyden lyhytpsykoterapioita.","Mindfulness, Ristiriitatilanteet, Psykososiaaliset kriisitilanteet työpaikalla, Muutostuki, Työnohjauspalvelut, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Työnohjauspalvelut työterveysasiakkaalle, Terveys- ja hyvinvointiluennot, TyöOptimi, Savuttomuus (yksilötuki), c4a4766f-34f7-44fc-8daa-78d8ce538984, Tietoisuustaidot eli Mindfulness, Työterveyspsykologi, Esimiestyön sparraus, Tietotyön kehittäminen, Palautuminen, Hyväksymis- ja omistautumisterapia (HOT), Unettomuuden hoito (yksilötuki), Painonhallinta ja elämäntapamuutos (yksilötuki), Varhainen tuki ja haastavat tilanteet"
"7012a67e-44de-4035-baa3-9f9a844dfa75","Nana","Harmonen","Psykoterapeutti","Voimavarakeskeinen psykoterapeutti, työnohjaaja","Olen voimavarakeskeinen psykoterapeutti.  Minulla on kokemusta erilaisista yksilöiden ja perheiden elämänkriiseistä sekä mielen haasteista. Työtäni ohjaa vahva ammattietiikka ja läpinäkyvyys omissa teoissani. Vastaanotolla tutkimme yhdessä elämäntilannettasi, siihen johtaneita asioita ja niihin liittyviä erilaisia merkityksiä. Voit tulla yksin, puolisosi, perheesi tai läheistesi kanssa, miten itse koet tarpeelliseksi. Erityisosaamiseni on perheiden haasteiden kanssa toimimisessa. Parhaimmillaan psykoterapia lisää omaa itsetuntemustasi, mikä näkyy arjen toimivuudessa ja elämänlaadussa. Pidän tärkeänä yksilöllisten tarpeiden mukaista ja luottamuksellista työskentelysuhdetta. Tarjoan myös voimavarakeskeistä työnohjausta/ prosessikonsultointia työyhteisöjen tueksi. Työnohjaukseen liittyen voit jättää yhteydenottopyynnön ajanvaraukseen.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Kriisi- ja traumapsykoterapia, Paniikkihäiriön tutkimus ja hoito , Kivun hoito, Pariterapia, Maahanmuuttajan ja turvapaikanhakijan tuki, 5c293540-ef20-437d-945f-3321804b8a08, Nuorten psykoterapia, Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Vakavaan sairauteen sopeutuminen, Kivun psykologinen hoito, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, 15a284a3-75f0-4030-95da-672c8b50cbed, Kelan kuntoutuspsykoterapia, Eroauttaminen, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Lasten psykoterapia, b2b31ce3-061f-47d9-9fd8-80a62b89b498, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Lapsiperheen mielen tuki, Syömishäiriöiden tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Lapsen psykologinen tuki, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, 88f839d1-9603-4011-921e-be3cde638034, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Kriisituki, Riippuvuuksien arviointi ja tuki, b70231e4-f9e5-45e4-9165-de74d5223f17, Psykoterapeutin palvelut, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"afbfd33f-ef49-47be-b914-a904e9cd7f72","Camilla","Sundell","Psykoterapeutti","Ammattitaitoinen psykoterapeutti","Terapiapalveluni tukevat hyvinvointia elämän eri osa-alueilla. Lähestymistapani on kokonaisvaltainen ja yksilöllinen. Erityisosaamiseni painottuu yksilötuessa tunne-elämän vaikeuksiin, sosiaalisten suhteiden kuormittavuuteen, elämän äkillisiin muutoksiin ja vaikeuksiin, kriiseihin sekä elämänhallinnan ongelmiin ja peli- ja päihderiippuvuuksiin. 

Tuen vuorovaikutuksen keinoin perheiden arkea tarjoamalla vanhemmuuden tukea arjen erilaisiin haasteisiin lasten ja nuorten kanssa.  Vanhemmuuden tukeen on mahdollisuus palveluideni piirissä hakea myös Kela-korvattavuus. Tarjoan myös voimavarakeskeistä neuropsykiatrista valmennusta, jolla pyritään vahvistamaan arjen sujuvuutta tilanteissa, joissa neuropsykiatriset oireet ja toiminnanohjauksen vaikeudet aiheuttavat haittaa toimintakyvylle. 

Terapiapalveluihini kuuluu lyhytterapiat. Osaamisalueena sekä psykodynaaminen viitekehys että ratkaisukeskeiset menetelmät. Osaamisalueenani on myös työhyvinvointi.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Neuropsykiatrinen valmennus, Paniikkihäiriön tutkimus ja hoito , Maahanmuuttajan ja turvapaikanhakijan tuki, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Long covid - pitkäaikaisen koronavirusinfektion hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Vakavaan sairauteen sopeutuminen, Työnohjauspalvelut, ADHD:n arviointi ja tuki, Eroauttaminen, Perheen tuki, Nuoren psykologinen tuki, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Interpersonaalinen psykoterapia (IPT), Vihan käsittely, Kriisituki, Riippuvuuksien arviointi ja tuki, Väsymys ja sen hoito, Väsymys"
"f42821b7-cbf1-4162-9410-ad5367d24d7d","Tiina","Koistinen","Psykoterapeutti","Ratkaisukeskeinen psykoterapeutti","Terveystalolla tarjoan työterveyden lyhytpsykoterapiaa, jonka lisäksi työskentelen mielelläni lasten, nuorten ja heidän perheidensä kanssa. Minulla on myös Kela -kelpoisuus perheterapian tarjoamiseen.Tekemisessäni suosin lyhytterapeuttista työskentelyä (1-20 käyntiä) ja pidän tärkeänä voimavarojen etsimistä sekä poikkeuksien ja onnistumisien näkyväksi tekemistä. Jaksaminen, ahdistuneisuus sekä vuorovaikutuksen ja kuormittavien elämäntilanteiden haasteet ovat yleisiä syitä hakea terapeuttista apua. Omana erityismielenkiinnon kohteenani on lisäksi työskentely tunne- ja käytöshäiriöiden, lähisuhdeväkivallan sekä kriisi- ja traumakokemusten parissa.","Pariterapia, Nuorten psykoterapia, d56ba243-016d-48c9-9ceb-4512360489af, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Kognitiiviset menetelmät, Integratiiviset psykoterapiat, Lasten psykoterapia, Unettomuus, Univalmentaja, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Ratkaisu- ja voimavarakeskeinen psykoterapia , Kriisituki, Unettomuuden hoito (yksilötuki), Voimavarakeskeinen pariterapia, Kriisi- ja traumapsykoterapia, Maahanmuuttajan ja turvapaikanhakijan tuki"
"75c974bb-3c4b-4479-abd3-ae9aa1c12e9e","Matti","Isosävi","Psykologi, Psykoterapeutti","Psykologi, psykoterapeutti","Olen koulutukseltani psykologi ja psykoterapeutti. Työskentelen työikäisten, nuorten ja vanhempien mielenterveyden tukena. Työskentelyotteeni perustuu turvalliseen, paneutuvaan ja aktiiviseen yhteistyöhön. Yksilöllinen, mutta samalla tutkittuihin menetelmiin pohjaava lähestymistapa on työskentelyni perusta. 

Tapaamisilla keskeistä on tunteiden ja ajatusten utelias tutkiminen. Yhdessä sovittuja tavoitteita tarkastellen arvioidaan, tuottavatko käynnit toivottuja tuloksia. Koulutan, luennoin ja työnohjaan mielelläni osaamisalueiltani. Valitettavasti tällä hetkellä minulla ei ole tilaa uusille Kelan kuntoutuspsykoterapioille.

Psychotherapy and consultation also in English for adults, adolescents and parents.","Työnohjauspalvelut työterveysasiakkaalle, Paniikkihäiriön tutkimus ja hoito , Psykologi, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Työnohjauspalvelut, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Mentalisaatioon perustuva terapia (MBT), Työterveyden lyhytpsykoterapia, Psykologin palvelut, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"83d40160-ce77-4e2f-9866-c38d2cb2c786","Hannu","Piispanen ","Psykoterapeutti, seksuaaliterapeutti, työnohjaaja","Ammattitaitoinen psykoterapeutti, seksuaaliterapeutti ja työnohjaaja","Olen psykoterapeutti ja perheterapeutti (ET) ja paripsykoterapeutti, seksuaaliterapeutti ja työnohjaaja (STOry). Olen tällä hetkellä myös EMDR-terapeutin täydennyskoulutuksessa.

Palvelen itsemaksavia, työterveyshuollon sekä vakuutuksenkin kautta tulevia asiakkaita yksilö-, pari- ja perhe- sekä seksuaaliterapeuttisissa kysymyksissä. Toteutan myös lyhytterapeuttista työskentelyä (1-20 käyntiä). 

On tärkeää etsiä voimavaroja ja onnistumisten kautta parantaa elämänlaatua sekä elämänhallintaa jaksamisen, ahdistuneisuuden, vuorovaikutuksen ja kuormittavien elämäntilanteiden haasteisiin. Olen myös perehtynyt parisuhteen ja erilaisten kriisien haasteisiin. Miesten seksuaalisuuteen liittyvät kysymykset kuuluvat myös palveluvalikkooni, kuten myös lähisuhdeväkivaltatyön kysymykset. Työtapoihin kuuluvat keskustelu, tehtävät ja harjoitukset. Olen mielelläni mukana auttamassa sinua.","Surevan tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Pariterapia, Maahanmuuttajan ja turvapaikanhakijan tuki, 5c293540-ef20-437d-945f-3321804b8a08, Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Soittopyyntö, Ikääntyvän psykologinen tuki, Puhelinvastaanotto, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Itsetuhoisuuden tutkimus ja hoito, Seksuaalisuuden kysymykset, Kriisituki"
"d1c292c4-cecb-4bfb-82a1-854122d5baad","Anne","Mäki","Psykoterapeutti","Apua mielen hyvinvointiin liittyviin haasteisiin ja kysymyksiin.","Jos voimavarasi ovat vähissä tai jokin elämäntapahtuma tai -vaihe vie liikaa energiaa pidän huolen, että sinä asiakkaanani saat mahdollisimman hyvää ja ammattitaitoista hoitoa. 

Voit tulla vastaanotolleni yksilö-, pari- ja perhekäynneille. Palveluihini kuuluvat lisäksi muun muassa yksilöpsykoterapia (Kognitiivinen käyttäytymisterapia), lyhytpsykoterapiat sekä työnohjaus.

Lämpimästi tervetuloa vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, 15a284a3-75f0-4030-95da-672c8b50cbed, Kelan kuntoutuspsykoterapia, Kognitiiviset menetelmät, Perheen tuki, Soittopyyntö, Ikääntyvän psykologinen tuki, Unettomuus, Univalmentaja, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Kognitiivinen käyttäytymisterapia (KKT, CBT), Hyväksymis- ja omistautumisterapia (HOT), Unettomuuden hoito (yksilötuki), Väsymys ja sen hoito, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia, Väsymys, Työuupumuksen tutkimus ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus"
"6397744e-b116-4514-8f28-8b873d6613ba","Antti","Aro","Psykoterapeutti","Psykoterapeutti","Psykoterapeutti, kognitiivis-analyyttinen lyhytpsykoterapia. Hoidan ensisijaisesti työterveyden psykoterapia-asiakkaita, kun ongelmana on esimerkiksi ahdistuneisuus, masennus, paniikkihäiriö, työuupumus tai sosiaalisten tilanteiden pelko. Minulla on myös työterveyspsykologin pätevyys. Tervetuloa vastaanotolleni.","Paniikkihäiriön tutkimus ja hoito , Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Kognitiivis-analyyttinen psykoterapia (KAT), Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito "
"9d1742f4-1dea-4296-9fce-450e4d9ad04f","Arja","Seppälä","Psykoterapeutti","Lasten ja nuorten yksilökäynnit, perheterapia, vanhempien ohjaus","Olen erikoistunut kognitiiviseen psykoterapiaan, jossa pyritään lisäämään asiakkaan omia ratkaisutaitoja ja selviytymiskeinoja. Perheterapiassa taasen etsitään yhteistä ymmärrystä perheen kohtaamiin haasteisiin. Tukikäyntien tavoitteena on lyhytkestoisesti auttaa yksilöä/vanhempia haastavissa elämäntilanteissa tai lapsen ja nuoren kehitykseen liittyvissä asioissa.","Kriisi- ja traumapsykoterapia, Paniikkihäiriön tutkimus ja hoito , Pariterapia, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Kelan kuntoutuspsykoterapia, Kognitiiviset menetelmät, Integratiiviset psykoterapiat, Lasten psykoterapia, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia, Ahdistuneisuushäiriöiden tutkimus ja hoito , Kriisituki"
"1766edf9-d67b-4539-978b-21106dfd3d19","Eeva-Mari","Raski","Psykoterapeutti","Aikuisten kanssa työskentelevä ratkaisu- ja voimavarakeskeinen psykoterapeutti.","Olen ratkaisu- ja voimavarakeskeinen psykoterapeutti, pohjakoulutukseltani olen sairaanhoitaja. Täydentävinä koulutuksina minulla on muun muassa psykofyysisen psykoterapian peruskoulutus, hyväksymis- ja omistautumisterapian (HOT) menetelmäkoulutus sekä dialektisen käyttäytymisterapian (DKT) koulutus. 

Minulle tärkeää työssäni on luoda lämmin ja luottamuksellinen yhteys asiakkaaseen, mikä syntyy myötätuntoisesta ja kannustavasta vuorovaikutuksesta. Terapeuttina olen rauhallinen, osallistuva ja tutkivalla työotteella työskentelevä. Käytän työssäni monipuolisesti ja joustavasti hyödyksi eri terapeuttisia keinoja esimerkiksi mindfulness-harjoitteita sekä tunteiden ja käyttäytymisen säätelyn taitoharjoituksia huomioiden asiakkaan tilanteen, tarpeet ja tavoitteet.

Tällä hetkellä opiskelen seksuaalineuvojaksi. Jos sinulla on mitä tahansa seksuaalisuuteen liittyviä pohdintoja, niitä voidaan yhdessä tarkastella ja ratkoa.","Mindfulness, Paniikkihäiriön tutkimus ja hoito , Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Työterveyden lyhytpsykoterapia, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Hyväksymis- ja omistautumisterapia (HOT), Unihäiriöt, Kriisituki, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"170cc541-d21c-44e9-a4d3-80b1489c771d","Arja","Puhakka","Psyko-, pari- ja perheterapeutti, työnohjaaja","Olen psyko-, paripsyko- ja perheterapeutti sekä työnohjaaja","Olen Arja Puhakka, psyko-, paripsyko- ja perheterapeutti sekä työnohjaaja. Lisäksi olen kouluttautunut vakauttavaksi pari- ja perheterapeutiksi (kriisi ja trauma). Tarjoan yli 30 vuoden kokemuksella terapia- ja työnohjauspalveluita Kuopiossa, Suonenjoella ja Leppävirralla. Palveluihini kuuluvat yksilö-, pari- ja perheterapia sekä yksilö- ja ryhmätyönohjaus. Viitekehykseni on psykodynaaminen. Minulla on Kela-pätevyys.","Kriisi- ja traumapsykoterapia, Pariterapia, Nuorten psykoterapia, d56ba243-016d-48c9-9ceb-4512360489af, Psykoterapia, psykoterapeutti, Psykodynaaminen ja psykoanalyyttinen psykoterapia, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Kelan kuntoutuspsykoterapia, Koulutuspsykoterapia, Lasten psykoterapia, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Työterveyden lyhytpsykoterapia"
"9cbba1e0-f6ff-47a0-ab52-33b8f7833a5c","Liisa","Uusivuori","Psykologi, psykoterapeutti","Kokenut psykologi ja psykoterapeutti","Olen psykologi ja psykoterapeutti. Työskentelen lasten ja nuorten, sekä aikuisikäisten kanssa. Olen Kelan kuntoutuspsykoterapian palveluntuottaja 16-67 -vuotiaille. Teen myös lyhytpsykoterapiaa. Erityisosaamiseeni kuuluvat traumat ja kriisit, ahdistuneisuus, masennus, erilaiset elämänmuutokset, monikulttuurisuus, sekä neuropsykiatristen erityispiirteiden kanssa eläminen. Teen psykologin tutkimuksia ja arvioita (alle 18 v).
 
Työskentelyotteeni on aktiivisesti kuunteleva ja lämpimän myötäelävä sekä itsehavainnointiin ja oivalluksiin kannustava. Jokainen tapaaminen on tärkeä kohtaaminen ja pysähtyminen asiakkaan asioiden äärelle. Käynneillä voit puhua luottamuksellisesti aivan kaikesta sinua pohdituttavista asioista. 

Tervetuloa vastaanotolleni!","Surevan tuki, Lapsen tai nuoren psykologinen arviointi, Stressin säätelytaitojen vahvistaminen, Psykologi, Lastenpsykologin vastaanotto, Perheen tuki, Nuoren psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Parisuhteen tuki, Mielenterveyden tuki ja hoito, Lapsen psykologinen tuki, b70231e4-f9e5-45e4-9165-de74d5223f17, Psykologin palvelut, Kouluvalmiustutkimus, Elintapamuutosten psykologinen tuki, Maahanmuuttajan ja turvapaikanhakijan tuki, Nuorten psykoterapia, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Kelan kuntoutuspsykoterapia, Lasten psykoterapia, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Pakko-oireiden tutkimus ja hoito, Kriisituki"
"3177fa33-0581-408d-b394-888ab22aba8c","Anna","Salmi","Psykoterapeutti, psykologi","Kokenut psykologi ja psykoterapeutti","Olen koulutukseltani psykologi ja psykoterapeutti. Viitekehykseni on psykodynaaminen. Olen tällä hetkellä myös psykoterapian kouluttajakoulutuksessa. Lähes 20 vuoden työhistoriani aikana olen työskennellyt monipuolisesti perheiden ja yksilöiden kanssa. Viimeiset kymmenen vuotta olen tehnyt töitä parisuhteen ongelmien ja erilaisten elämänkriisien parissa. Samaan aikaan olen tehnyt myös pitkiä aikuisten ja nuorten psykoterapioita. Pidän psykoterapiassa erityisen tärkeänä hyvän ja luottamuksellisen yhteistyösuhteen luomista. Pyrin antamaan asiakkaalle tilaa, mutta olen myös itse aktiivinen ja tuon ajatuksiani esiin. Olen erityisen kiinnostunut tunteiden merkityksestä psykoterapiaprosessissa.","Syömishäiriöiden hoito ja ravitsemus, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Väsymys, Psykoterapia, psykoterapeutti, Psykodynaaminen ja psykoanalyyttinen psykoterapia, Eroauttaminen, Unettomuus, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Kriisituki"
